"model","logloss"
"amyloid_binary ~ ptau181 + NFL + time_diff + sex + Calculated_Consensus_dx",0.330284103055704
"amyloid_binary ~ ptau181 + Ab_ratio + age_at_appointment + time_diff + sex",0.310127235335533
"amyloid_binary ~ ptau181 + Ab_ratio + age_at_appointment + time_diff + Calculated_Consensus_dx",0.308352002456895
"amyloid_binary ~ ptau181 + Ab_ratio + age_at_appointment + sex + Calculated_Consensus_dx",0.309608973322656
"amyloid_binary ~ ptau181 + Ab_ratio + time_diff + sex + Calculated_Consensus_dx",0.311132901334703
"amyloid_binary ~ ptau181 + age_at_appointment + time_diff + sex + Calculated_Consensus_dx",0.328019836662502
"amyloid_binary ~ pTau217 + GFAP + NFL + Ab_ratio + age_at_appointment",0.173274949182484
"amyloid_binary ~ pTau217 + GFAP + NFL + Ab_ratio + time_diff",0.17307922675387
"amyloid_binary ~ pTau217 + GFAP + NFL + Ab_ratio + sex",0.173586882514083
"amyloid_binary ~ pTau217 + GFAP + NFL + Ab_ratio + Calculated_Consensus_dx",0.170235332784234
"amyloid_binary ~ pTau217 + GFAP + NFL + age_at_appointment + time_diff",0.181550537442833
"amyloid_binary ~ pTau217 + GFAP + NFL + age_at_appointment + sex",0.182227765693202
"amyloid_binary ~ pTau217 + GFAP + NFL + age_at_appointment + Calculated_Consensus_dx",0.178467165709174
"amyloid_binary ~ pTau217 + GFAP + NFL + time_diff + sex",0.182292949945771
"amyloid_binary ~ pTau217 + GFAP + NFL + time_diff + Calculated_Consensus_dx",0.178622599633276
"amyloid_binary ~ pTau217 + GFAP + NFL + sex + Calculated_Consensus_dx",0.179353574417108
"amyloid_binary ~ pTau217 + GFAP + Ab_ratio + age_at_appointment + time_diff",0.179417382536587
"amyloid_binary ~ pTau217 + GFAP + Ab_ratio + age_at_appointment + sex",0.179740350226336
"amyloid_binary ~ pTau217 + GFAP + Ab_ratio + age_at_appointment + Calculated_Consensus_dx",0.17698782482964
"amyloid_binary ~ pTau217 + GFAP + Ab_ratio + time_diff + sex",0.180464023606561
"amyloid_binary ~ pTau217 + GFAP + Ab_ratio + time_diff + Calculated_Consensus_dx",0.177584893791744
"amyloid_binary ~ pTau217 + GFAP + Ab_ratio + sex + Calculated_Consensus_dx",0.177580466146582
"amyloid_binary ~ pTau217 + GFAP + age_at_appointment + time_diff + sex",0.189806549756436
"amyloid_binary ~ pTau217 + GFAP + age_at_appointment + time_diff + Calculated_Consensus_dx",0.186772061052975
"amyloid_binary ~ pTau217 + GFAP + age_at_appointment + sex + Calculated_Consensus_dx",0.187005141648479
"amyloid_binary ~ pTau217 + GFAP + time_diff + sex + Calculated_Consensus_dx",0.187160260971961
"amyloid_binary ~ pTau217 + NFL + Ab_ratio + age_at_appointment + time_diff",0.182722643314542
"amyloid_binary ~ pTau217 + NFL + Ab_ratio + age_at_appointment + sex",0.18263376992865
"amyloid_binary ~ pTau217 + NFL + Ab_ratio + age_at_appointment + Calculated_Consensus_dx",0.179922075160437
"amyloid_binary ~ pTau217 + NFL + Ab_ratio + time_diff + sex",0.182856639511219
"amyloid_binary ~ pTau217 + NFL + Ab_ratio + time_diff + Calculated_Consensus_dx",0.18004642813756
"amyloid_binary ~ pTau217 + NFL + Ab_ratio + sex + Calculated_Consensus_dx",0.179826771014135
"amyloid_binary ~ pTau217 + NFL + age_at_appointment + time_diff + sex",0.190065991701101
"amyloid_binary ~ pTau217 + NFL + age_at_appointment + time_diff + Calculated_Consensus_dx",0.186871173169947
"amyloid_binary ~ pTau217 + NFL + age_at_appointment + sex + Calculated_Consensus_dx",0.186865012550633
"amyloid_binary ~ pTau217 + NFL + time_diff + sex + Calculated_Consensus_dx",0.187528415067928
"amyloid_binary ~ pTau217 + Ab_ratio + age_at_appointment + time_diff + sex",0.184523356876874
"amyloid_binary ~ pTau217 + Ab_ratio + age_at_appointment + time_diff + Calculated_Consensus_dx",0.181844472541378
"amyloid_binary ~ pTau217 + Ab_ratio + age_at_appointment + sex + Calculated_Consensus_dx",0.181795056195207
"amyloid_binary ~ pTau217 + Ab_ratio + time_diff + sex + Calculated_Consensus_dx",0.182121860615265
"amyloid_binary ~ pTau217 + age_at_appointment + time_diff + sex + Calculated_Consensus_dx",0.190498328181774
"amyloid_binary ~ GFAP + NFL + Ab_ratio + age_at_appointment + time_diff",0.334138832874047
"amyloid_binary ~ GFAP + NFL + Ab_ratio + age_at_appointment + sex",0.33472793521635
"amyloid_binary ~ GFAP + NFL + Ab_ratio + age_at_appointment + Calculated_Consensus_dx",0.330131411094859
"amyloid_binary ~ GFAP + NFL + Ab_ratio + time_diff + sex",0.339071140650243
"amyloid_binary ~ GFAP + NFL + Ab_ratio + time_diff + Calculated_Consensus_dx",0.333341523357689
"amyloid_binary ~ GFAP + NFL + Ab_ratio + sex + Calculated_Consensus_dx",0.335575359162102
"amyloid_binary ~ GFAP + NFL + age_at_appointment + time_diff + sex",0.37822432330556
"amyloid_binary ~ GFAP + NFL + age_at_appointment + time_diff + Calculated_Consensus_dx",0.372871095507868
"amyloid_binary ~ GFAP + NFL + age_at_appointment + sex + Calculated_Consensus_dx",0.374422627653263
"amyloid_binary ~ GFAP + NFL + time_diff + sex + Calculated_Consensus_dx",0.379750196434347
"amyloid_binary ~ GFAP + Ab_ratio + age_at_appointment + time_diff + sex",0.337373618226119
"amyloid_binary ~ GFAP + Ab_ratio + age_at_appointment + time_diff + Calculated_Consensus_dx",0.333213644952425
"amyloid_binary ~ GFAP + Ab_ratio + age_at_appointment + sex + Calculated_Consensus_dx",0.334108134432681
"amyloid_binary ~ GFAP + Ab_ratio + time_diff + sex + Calculated_Consensus_dx",0.335480334893352
"amyloid_binary ~ GFAP + age_at_appointment + time_diff + sex + Calculated_Consensus_dx",0.375671688631854
"amyloid_binary ~ NFL + Ab_ratio + age_at_appointment + time_diff + sex",0.362180660092508
"amyloid_binary ~ NFL + Ab_ratio + age_at_appointment + time_diff + Calculated_Consensus_dx",0.355910391763668
"amyloid_binary ~ NFL + Ab_ratio + age_at_appointment + sex + Calculated_Consensus_dx",0.356147734489067
"amyloid_binary ~ NFL + Ab_ratio + time_diff + sex + Calculated_Consensus_dx",0.361486465562361
"amyloid_binary ~ NFL + age_at_appointment + time_diff + sex + Calculated_Consensus_dx",0.397175678862276
"amyloid_binary ~ Ab_ratio + age_at_appointment + time_diff + sex + Calculated_Consensus_dx",0.358304368975775
"amyloid_binary ~ ptau231 + ptau181 + pTau217 + GFAP + NFL + Ab_ratio",0.170587863757985
"amyloid_binary ~ ptau231 + ptau181 + pTau217 + GFAP + NFL + age_at_appointment",0.181039281185046
"amyloid_binary ~ ptau231 + ptau181 + pTau217 + GFAP + NFL + time_diff",0.181201393472811
"amyloid_binary ~ ptau231 + ptau181 + pTau217 + GFAP + NFL + sex",0.18201447578357
"amyloid_binary ~ ptau231 + ptau181 + pTau217 + GFAP + NFL + Calculated_Consensus_dx",0.178795540617971
"amyloid_binary ~ ptau231 + ptau181 + pTau217 + GFAP + Ab_ratio + age_at_appointment",0.177316685927628
"amyloid_binary ~ ptau231 + ptau181 + pTau217 + GFAP + Ab_ratio + time_diff",0.17792880929753
"amyloid_binary ~ ptau231 + ptau181 + pTau217 + GFAP + Ab_ratio + sex",0.177915551370565
"amyloid_binary ~ ptau231 + ptau181 + pTau217 + GFAP + Ab_ratio + Calculated_Consensus_dx",0.175176961226298
"amyloid_binary ~ ptau231 + ptau181 + pTau217 + GFAP + age_at_appointment + time_diff",0.189500421064235
"amyloid_binary ~ ptau231 + ptau181 + pTau217 + GFAP + age_at_appointment + sex",0.189652340479341
"amyloid_binary ~ ptau231 + ptau181 + pTau217 + GFAP + age_at_appointment + Calculated_Consensus_dx",0.186944443936959
"amyloid_binary ~ ptau231 + ptau181 + pTau217 + GFAP + time_diff + sex",0.189716128819476
"amyloid_binary ~ ptau231 + ptau181 + pTau217 + GFAP + time_diff + Calculated_Consensus_dx",0.186985466968337
"amyloid_binary ~ ptau231 + ptau181 + pTau217 + GFAP + sex + Calculated_Consensus_dx",0.187001604181983
"amyloid_binary ~ ptau231 + ptau181 + pTau217 + NFL + Ab_ratio + age_at_appointment",0.180503946420424
"amyloid_binary ~ ptau231 + ptau181 + pTau217 + NFL + Ab_ratio + time_diff",0.180658545222841
"amyloid_binary ~ ptau231 + ptau181 + pTau217 + NFL + Ab_ratio + sex",0.180558709696047
"amyloid_binary ~ ptau231 + ptau181 + pTau217 + NFL + Ab_ratio + Calculated_Consensus_dx",0.1779642958179
"amyloid_binary ~ ptau231 + ptau181 + pTau217 + NFL + age_at_appointment + time_diff",0.189114604285097
"amyloid_binary ~ ptau231 + ptau181 + pTau217 + NFL + age_at_appointment + sex",0.189133052270469
"amyloid_binary ~ ptau231 + ptau181 + pTau217 + NFL + age_at_appointment + Calculated_Consensus_dx",0.186262197340831
"amyloid_binary ~ ptau231 + ptau181 + pTau217 + NFL + time_diff + sex",0.189706189256756
"amyloid_binary ~ ptau231 + ptau181 + pTau217 + NFL + time_diff + Calculated_Consensus_dx",0.187070146272344
"amyloid_binary ~ ptau231 + ptau181 + pTau217 + NFL + sex + Calculated_Consensus_dx",0.187131404062134
"amyloid_binary ~ ptau231 + ptau181 + pTau217 + Ab_ratio + age_at_appointment + time_diff",0.182714874507261
"amyloid_binary ~ ptau231 + ptau181 + pTau217 + Ab_ratio + age_at_appointment + sex",0.182783698875838
"amyloid_binary ~ ptau231 + ptau181 + pTau217 + Ab_ratio + age_at_appointment + Calculated_Consensus_dx",0.180265620474088
"amyloid_binary ~ ptau231 + ptau181 + pTau217 + Ab_ratio + time_diff + sex",0.183036724213461
"amyloid_binary ~ ptau231 + ptau181 + pTau217 + Ab_ratio + time_diff + Calculated_Consensus_dx",0.180410602785537
"amyloid_binary ~ ptau231 + ptau181 + pTau217 + Ab_ratio + sex + Calculated_Consensus_dx",0.180305450250882
"amyloid_binary ~ ptau231 + ptau181 + pTau217 + age_at_appointment + time_diff + sex",0.192941201160869
"amyloid_binary ~ ptau231 + ptau181 + pTau217 + age_at_appointment + time_diff + Calculated_Consensus_dx",0.190440449413286
"amyloid_binary ~ ptau231 + ptau181 + pTau217 + age_at_appointment + sex + Calculated_Consensus_dx",0.19048375224661
"amyloid_binary ~ ptau231 + ptau181 + pTau217 + time_diff + sex + Calculated_Consensus_dx",0.190499404543306
"amyloid_binary ~ ptau231 + ptau181 + GFAP + NFL + Ab_ratio + age_at_appointment",0.284283148443159
"amyloid_binary ~ ptau231 + ptau181 + GFAP + NFL + Ab_ratio + time_diff",0.2856283997409
"amyloid_binary ~ ptau231 + ptau181 + GFAP + NFL + Ab_ratio + sex",0.288454660329608
"amyloid_binary ~ ptau231 + ptau181 + GFAP + NFL + Ab_ratio + Calculated_Consensus_dx",0.286596138885311
"amyloid_binary ~ ptau231 + ptau181 + GFAP + NFL + age_at_appointment + time_diff",0.305199944651051
"amyloid_binary ~ ptau231 + ptau181 + GFAP + NFL + age_at_appointment + sex",0.308079871264361
"amyloid_binary ~ ptau231 + ptau181 + GFAP + NFL + age_at_appointment + Calculated_Consensus_dx",0.30727790506357
"amyloid_binary ~ ptau231 + ptau181 + GFAP + NFL + time_diff + sex",0.309780015640349
"amyloid_binary ~ ptau231 + ptau181 + GFAP + NFL + time_diff + Calculated_Consensus_dx",0.307598921687393
"amyloid_binary ~ ptau231 + ptau181 + GFAP + NFL + sex + Calculated_Consensus_dx",0.313430166601176
"amyloid_binary ~ ptau231 + ptau181 + GFAP + Ab_ratio + age_at_appointment + time_diff",0.290122573127758
"amyloid_binary ~ ptau231 + ptau181 + GFAP + Ab_ratio + age_at_appointment + sex",0.291428725201105
"amyloid_binary ~ ptau231 + ptau181 + GFAP + Ab_ratio + age_at_appointment + Calculated_Consensus_dx",0.290335617949664
"amyloid_binary ~ ptau231 + ptau181 + GFAP + Ab_ratio + time_diff + sex",0.290648333145396
"amyloid_binary ~ ptau231 + ptau181 + GFAP + Ab_ratio + time_diff + Calculated_Consensus_dx",0.289273489669655
"amyloid_binary ~ ptau231 + ptau181 + GFAP + Ab_ratio + sex + Calculated_Consensus_dx",0.291455899226057
"amyloid_binary ~ ptau231 + ptau181 + GFAP + age_at_appointment + time_diff + sex",0.311158045943789
"amyloid_binary ~ ptau231 + ptau181 + GFAP + age_at_appointment + time_diff + Calculated_Consensus_dx",0.310067949182344
"amyloid_binary ~ ptau231 + ptau181 + GFAP + age_at_appointment + sex + Calculated_Consensus_dx",0.31340177813351
"amyloid_binary ~ ptau231 + ptau181 + GFAP + time_diff + sex + Calculated_Consensus_dx",0.311564699070762
"amyloid_binary ~ ptau231 + ptau181 + NFL + Ab_ratio + age_at_appointment + time_diff",0.299090974495221
"amyloid_binary ~ ptau231 + ptau181 + NFL + Ab_ratio + age_at_appointment + sex",0.300052563986417
"amyloid_binary ~ ptau231 + ptau181 + NFL + Ab_ratio + age_at_appointment + Calculated_Consensus_dx",0.298634771963893
"amyloid_binary ~ ptau231 + ptau181 + NFL + Ab_ratio + time_diff + sex",0.301580504461491
"amyloid_binary ~ ptau231 + ptau181 + NFL + Ab_ratio + time_diff + Calculated_Consensus_dx",0.299361042278074
"amyloid_binary ~ ptau231 + ptau181 + NFL + Ab_ratio + sex + Calculated_Consensus_dx",0.301375368637643
"amyloid_binary ~ ptau231 + ptau181 + NFL + age_at_appointment + time_diff + sex",0.319115667774671
"amyloid_binary ~ ptau231 + ptau181 + NFL + age_at_appointment + time_diff + Calculated_Consensus_dx",0.316861557694961
"amyloid_binary ~ ptau231 + ptau181 + NFL + age_at_appointment + sex + Calculated_Consensus_dx",0.319838662058997
"amyloid_binary ~ ptau231 + ptau181 + NFL + time_diff + sex + Calculated_Consensus_dx",0.3204388268549
"amyloid_binary ~ ptau231 + ptau181 + Ab_ratio + age_at_appointment + time_diff + sex",0.300023193375443
"amyloid_binary ~ ptau231 + ptau181 + Ab_ratio + age_at_appointment + time_diff + Calculated_Consensus_dx",0.298437587967885
"amyloid_binary ~ ptau231 + ptau181 + Ab_ratio + age_at_appointment + sex + Calculated_Consensus_dx",0.299682164641493
"amyloid_binary ~ ptau231 + ptau181 + Ab_ratio + time_diff + sex + Calculated_Consensus_dx",0.300292745575837
"amyloid_binary ~ ptau231 + ptau181 + age_at_appointment + time_diff + sex + Calculated_Consensus_dx",0.318283736735388
"amyloid_binary ~ ptau231 + pTau217 + GFAP + NFL + Ab_ratio + age_at_appointment",0.175949250651538
"amyloid_binary ~ ptau231 + pTau217 + GFAP + NFL + Ab_ratio + time_diff",0.175747964820484
"amyloid_binary ~ ptau231 + pTau217 + GFAP + NFL + Ab_ratio + sex",0.176323268324893
"amyloid_binary ~ ptau231 + pTau217 + GFAP + NFL + Ab_ratio + Calculated_Consensus_dx",0.173046781647126
"amyloid_binary ~ ptau231 + pTau217 + GFAP + NFL + age_at_appointment + time_diff",0.183960519056335
"amyloid_binary ~ ptau231 + pTau217 + GFAP + NFL + age_at_appointment + sex",0.184788614659788
"amyloid_binary ~ ptau231 + pTau217 + GFAP + NFL + age_at_appointment + Calculated_Consensus_dx",0.181236942357735
"amyloid_binary ~ ptau231 + pTau217 + GFAP + NFL + time_diff + sex",0.184651002918543
"amyloid_binary ~ ptau231 + pTau217 + GFAP + NFL + time_diff + Calculated_Consensus_dx",0.181272011700947
"amyloid_binary ~ ptau231 + pTau217 + GFAP + NFL + sex + Calculated_Consensus_dx",0.182115897159282
"amyloid_binary ~ ptau231 + pTau217 + GFAP + Ab_ratio + age_at_appointment + time_diff",0.182038576124135
"amyloid_binary ~ ptau231 + pTau217 + GFAP + Ab_ratio + age_at_appointment + sex",0.182357473036086
"amyloid_binary ~ ptau231 + pTau217 + GFAP + Ab_ratio + age_at_appointment + Calculated_Consensus_dx",0.179588974158975
"amyloid_binary ~ ptau231 + pTau217 + GFAP + Ab_ratio + time_diff + sex",0.183228197064107
"amyloid_binary ~ ptau231 + pTau217 + GFAP + Ab_ratio + time_diff + Calculated_Consensus_dx",0.180436898785554
"amyloid_binary ~ ptau231 + pTau217 + GFAP + Ab_ratio + sex + Calculated_Consensus_dx",0.180358745246689
"amyloid_binary ~ ptau231 + pTau217 + GFAP + age_at_appointment + time_diff + sex",0.192538674646346
"amyloid_binary ~ ptau231 + pTau217 + GFAP + age_at_appointment + time_diff + Calculated_Consensus_dx",0.189762976083053
"amyloid_binary ~ ptau231 + pTau217 + GFAP + age_at_appointment + sex + Calculated_Consensus_dx",0.190030046351119
"amyloid_binary ~ ptau231 + pTau217 + GFAP + time_diff + sex + Calculated_Consensus_dx",0.190171760688171
"amyloid_binary ~ ptau231 + pTau217 + NFL + Ab_ratio + age_at_appointment + time_diff",0.18548353167788
"amyloid_binary ~ ptau231 + pTau217 + NFL + Ab_ratio + age_at_appointment + sex",0.185429299456954
"amyloid_binary ~ ptau231 + pTau217 + NFL + Ab_ratio + age_at_appointment + Calculated_Consensus_dx",0.18285964978195
"amyloid_binary ~ ptau231 + pTau217 + NFL + Ab_ratio + time_diff + sex",0.185616901992103
"amyloid_binary ~ ptau231 + pTau217 + NFL + Ab_ratio + time_diff + Calculated_Consensus_dx",0.183018637560948
"amyloid_binary ~ ptau231 + pTau217 + NFL + Ab_ratio + sex + Calculated_Consensus_dx",0.182798330077188
"amyloid_binary ~ ptau231 + pTau217 + NFL + age_at_appointment + time_diff + sex",0.192600855209678
"amyloid_binary ~ ptau231 + pTau217 + NFL + age_at_appointment + time_diff + Calculated_Consensus_dx",0.189674272680747
"amyloid_binary ~ ptau231 + pTau217 + NFL + age_at_appointment + sex + Calculated_Consensus_dx",0.189686505880969
"amyloid_binary ~ ptau231 + pTau217 + NFL + time_diff + sex + Calculated_Consensus_dx",0.190223648614549
"amyloid_binary ~ ptau231 + pTau217 + Ab_ratio + age_at_appointment + time_diff + sex",0.187418316594629
"amyloid_binary ~ ptau231 + pTau217 + Ab_ratio + age_at_appointment + time_diff + Calculated_Consensus_dx",0.184920142936232
"amyloid_binary ~ ptau231 + pTau217 + Ab_ratio + age_at_appointment + sex + Calculated_Consensus_dx",0.18482601497518
"amyloid_binary ~ ptau231 + pTau217 + Ab_ratio + time_diff + sex + Calculated_Consensus_dx",0.185193336946685
"amyloid_binary ~ ptau231 + pTau217 + age_at_appointment + time_diff + sex + Calculated_Consensus_dx",0.193544824615294
"amyloid_binary ~ ptau231 + GFAP + NFL + Ab_ratio + age_at_appointment + time_diff",0.286538866627983
"amyloid_binary ~ ptau231 + GFAP + NFL + Ab_ratio + age_at_appointment + sex",0.288198311569522
"amyloid_binary ~ ptau231 + GFAP + NFL + Ab_ratio + age_at_appointment + Calculated_Consensus_dx",0.285961076662192
"amyloid_binary ~ ptau231 + GFAP + NFL + Ab_ratio + time_diff + sex",0.290464314941873
"amyloid_binary ~ ptau231 + GFAP + NFL + Ab_ratio + time_diff + Calculated_Consensus_dx",0.287211146069777
"amyloid_binary ~ ptau231 + GFAP + NFL + Ab_ratio + sex + Calculated_Consensus_dx",0.29084525142085
"amyloid_binary ~ ptau231 + GFAP + NFL + age_at_appointment + time_diff + sex",0.313167626828455
"amyloid_binary ~ ptau231 + GFAP + NFL + age_at_appointment + time_diff + Calculated_Consensus_dx",0.310241435548608
"amyloid_binary ~ ptau231 + GFAP + NFL + age_at_appointment + sex + Calculated_Consensus_dx",0.314289181162405
"amyloid_binary ~ ptau231 + GFAP + NFL + time_diff + sex + Calculated_Consensus_dx",0.316009532141004
"amyloid_binary ~ ptau231 + GFAP + Ab_ratio + age_at_appointment + time_diff + sex",0.294601951788917
"amyloid_binary ~ ptau231 + GFAP + Ab_ratio + age_at_appointment + time_diff + Calculated_Consensus_dx",0.292359559954865
"amyloid_binary ~ ptau231 + GFAP + Ab_ratio + age_at_appointment + sex + Calculated_Consensus_dx",0.294344340896276
"amyloid_binary ~ ptau231 + GFAP + Ab_ratio + time_diff + sex + Calculated_Consensus_dx",0.293220220298203
"amyloid_binary ~ ptau231 + GFAP + age_at_appointment + time_diff + sex + Calculated_Consensus_dx",0.317308710906789
"amyloid_binary ~ ptau231 + NFL + Ab_ratio + age_at_appointment + time_diff + sex",0.305657648251588
"amyloid_binary ~ ptau231 + NFL + Ab_ratio + age_at_appointment + time_diff + Calculated_Consensus_dx",0.302091658129201
"amyloid_binary ~ ptau231 + NFL + Ab_ratio + age_at_appointment + sex + Calculated_Consensus_dx",0.303543139211423
"amyloid_binary ~ ptau231 + NFL + Ab_ratio + time_diff + sex + Calculated_Consensus_dx",0.304533463492922
"amyloid_binary ~ ptau231 + NFL + age_at_appointment + time_diff + sex + Calculated_Consensus_dx",0.32489594947164
"amyloid_binary ~ ptau231 + Ab_ratio + age_at_appointment + time_diff + sex + Calculated_Consensus_dx",0.303186267543209
"amyloid_binary ~ ptau181 + pTau217 + GFAP + NFL + Ab_ratio + age_at_appointment",0.171402211532941
"amyloid_binary ~ ptau181 + pTau217 + GFAP + NFL + Ab_ratio + time_diff",0.171285600032776
"amyloid_binary ~ ptau181 + pTau217 + GFAP + NFL + Ab_ratio + sex",0.171752358062209
"amyloid_binary ~ ptau181 + pTau217 + GFAP + NFL + Ab_ratio + Calculated_Consensus_dx",0.168166932259783
"amyloid_binary ~ ptau181 + pTau217 + GFAP + NFL + age_at_appointment + time_diff",0.181896596016172
"amyloid_binary ~ ptau181 + pTau217 + GFAP + NFL + age_at_appointment + sex",0.182446019364818
"amyloid_binary ~ ptau181 + pTau217 + GFAP + NFL + age_at_appointment + Calculated_Consensus_dx",0.178647943375827
"amyloid_binary ~ ptau181 + pTau217 + GFAP + NFL + time_diff + sex",0.182762079708489
"amyloid_binary ~ ptau181 + pTau217 + GFAP + NFL + time_diff + Calculated_Consensus_dx",0.179065599719594
"amyloid_binary ~ ptau181 + pTau217 + GFAP + NFL + sex + Calculated_Consensus_dx",0.179725679352246
"amyloid_binary ~ ptau181 + pTau217 + GFAP + Ab_ratio + age_at_appointment + time_diff",0.177382020735626
"amyloid_binary ~ ptau181 + pTau217 + GFAP + Ab_ratio + age_at_appointment + sex",0.17769518391181
"amyloid_binary ~ ptau181 + pTau217 + GFAP + Ab_ratio + age_at_appointment + Calculated_Consensus_dx",0.174667265210928
"amyloid_binary ~ ptau181 + pTau217 + GFAP + Ab_ratio + time_diff + sex",0.178354398193625
"amyloid_binary ~ ptau181 + pTau217 + GFAP + Ab_ratio + time_diff + Calculated_Consensus_dx",0.175209964159886
"amyloid_binary ~ ptau181 + pTau217 + GFAP + Ab_ratio + sex + Calculated_Consensus_dx",0.175256078250584
"amyloid_binary ~ ptau181 + pTau217 + GFAP + age_at_appointment + time_diff + sex",0.190200512347399
"amyloid_binary ~ ptau181 + pTau217 + GFAP + age_at_appointment + time_diff + Calculated_Consensus_dx",0.187039004052494
"amyloid_binary ~ ptau181 + pTau217 + GFAP + age_at_appointment + sex + Calculated_Consensus_dx",0.187227948668653
"amyloid_binary ~ ptau181 + pTau217 + GFAP + time_diff + sex + Calculated_Consensus_dx",0.187335435188566
"amyloid_binary ~ ptau181 + pTau217 + NFL + Ab_ratio + age_at_appointment + time_diff",0.181757255820561
"amyloid_binary ~ ptau181 + pTau217 + NFL + Ab_ratio + age_at_appointment + sex",0.181707854590866
"amyloid_binary ~ ptau181 + pTau217 + NFL + Ab_ratio + age_at_appointment + Calculated_Consensus_dx",0.178707029535602
"amyloid_binary ~ ptau181 + pTau217 + NFL + Ab_ratio + time_diff + sex",0.18196011901079
"amyloid_binary ~ ptau181 + pTau217 + NFL + Ab_ratio + time_diff + Calculated_Consensus_dx",0.178925813059778
"amyloid_binary ~ ptau181 + pTau217 + NFL + Ab_ratio + sex + Calculated_Consensus_dx",0.178748518670781
"amyloid_binary ~ ptau181 + pTau217 + NFL + age_at_appointment + time_diff + sex",0.190519804228414
"amyloid_binary ~ ptau181 + pTau217 + NFL + age_at_appointment + time_diff + Calculated_Consensus_dx",0.187224288511773
"amyloid_binary ~ ptau181 + pTau217 + NFL + age_at_appointment + sex + Calculated_Consensus_dx",0.187214788044845
"amyloid_binary ~ ptau181 + pTau217 + NFL + time_diff + sex + Calculated_Consensus_dx",0.188020496303644
"amyloid_binary ~ ptau181 + pTau217 + Ab_ratio + age_at_appointment + time_diff + sex",0.183332683810676
"amyloid_binary ~ ptau181 + pTau217 + Ab_ratio + age_at_appointment + time_diff + Calculated_Consensus_dx",0.18035932161226
"amyloid_binary ~ ptau181 + pTau217 + Ab_ratio + age_at_appointment + sex + Calculated_Consensus_dx",0.18034430632676
"amyloid_binary ~ ptau181 + pTau217 + Ab_ratio + time_diff + sex + Calculated_Consensus_dx",0.180627843757115
"amyloid_binary ~ ptau181 + pTau217 + age_at_appointment + time_diff + sex + Calculated_Consensus_dx",0.190781965825086
"amyloid_binary ~ ptau181 + GFAP + NFL + Ab_ratio + age_at_appointment + time_diff",0.297016107863715
"amyloid_binary ~ ptau181 + GFAP + NFL + Ab_ratio + age_at_appointment + sex",0.298409633635206
"amyloid_binary ~ ptau181 + GFAP + NFL + Ab_ratio + age_at_appointment + Calculated_Consensus_dx",0.296761942977931
"amyloid_binary ~ ptau181 + GFAP + NFL + Ab_ratio + time_diff + sex",0.298753180325889
"amyloid_binary ~ ptau181 + GFAP + NFL + Ab_ratio + time_diff + Calculated_Consensus_dx",0.296792789554801
"amyloid_binary ~ ptau181 + GFAP + NFL + Ab_ratio + sex + Calculated_Consensus_dx",0.299909560374969
"amyloid_binary ~ ptau181 + GFAP + NFL + age_at_appointment + time_diff + sex",0.318097749079048
"amyloid_binary ~ ptau181 + GFAP + NFL + age_at_appointment + time_diff + Calculated_Consensus_dx",0.316743735058276
"amyloid_binary ~ ptau181 + GFAP + NFL + age_at_appointment + sex + Calculated_Consensus_dx",0.320610103859774
"amyloid_binary ~ ptau181 + GFAP + NFL + time_diff + sex + Calculated_Consensus_dx",0.319808437005496
"amyloid_binary ~ ptau181 + GFAP + Ab_ratio + age_at_appointment + time_diff + sex",0.300498959798154
"amyloid_binary ~ ptau181 + GFAP + Ab_ratio + age_at_appointment + time_diff + Calculated_Consensus_dx",0.299156933190809
"amyloid_binary ~ ptau181 + GFAP + Ab_ratio + age_at_appointment + sex + Calculated_Consensus_dx",0.300933732740763
"amyloid_binary ~ ptau181 + GFAP + Ab_ratio + time_diff + sex + Calculated_Consensus_dx",0.299801470556781
"amyloid_binary ~ ptau181 + GFAP + age_at_appointment + time_diff + sex + Calculated_Consensus_dx",0.320481640454064
"amyloid_binary ~ ptau181 + NFL + Ab_ratio + age_at_appointment + time_diff + sex",0.311547206520666
"amyloid_binary ~ ptau181 + NFL + Ab_ratio + age_at_appointment + time_diff + Calculated_Consensus_dx",0.309928658235829
"amyloid_binary ~ ptau181 + NFL + Ab_ratio + age_at_appointment + sex + Calculated_Consensus_dx",0.311215501449752
"amyloid_binary ~ ptau181 + NFL + Ab_ratio + time_diff + sex + Calculated_Consensus_dx",0.31184642379379
"amyloid_binary ~ ptau181 + NFL + age_at_appointment + time_diff + sex + Calculated_Consensus_dx",0.329514770008821
"amyloid_binary ~ ptau181 + Ab_ratio + age_at_appointment + time_diff + sex + Calculated_Consensus_dx",0.310926087435822
"amyloid_binary ~ pTau217 + GFAP + NFL + Ab_ratio + age_at_appointment + time_diff",0.175270762586495
"amyloid_binary ~ pTau217 + GFAP + NFL + Ab_ratio + age_at_appointment + sex",0.175860993968875
"amyloid_binary ~ pTau217 + GFAP + NFL + Ab_ratio + age_at_appointment + Calculated_Consensus_dx",0.172487330111667
"amyloid_binary ~ pTau217 + GFAP + NFL + Ab_ratio + time_diff + sex",0.175677245095424
"amyloid_binary ~ pTau217 + GFAP + NFL + Ab_ratio + time_diff + Calculated_Consensus_dx",0.172180729303699
"amyloid_binary ~ pTau217 + GFAP + NFL + Ab_ratio + sex + Calculated_Consensus_dx",0.172805335246955
